,num_cores,core_freq,gpu_freq,emc_freq,cache_pressure,swappiness,dirty_ratio,dirty_bg_ratio,drop_caches,policy,sched_rt_runtime,sched_child_runs_first,memory_growth,inference_time,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,instructions,irq_handler_entry,irq_handler_exit,softirq_entry,softirq_exit,softirq_raise,major-faults,migrations,sys_enter,sys_exit,sched_boost_cpu,sched_boost_task,sched_migrate_task,sched_process_exec,sched_process_exit,sched_process_fork,sched_process_free,sched_process_wait,sched_stat_runtime,sched_wakeup,sched_wakeup_new,sched_waking,total_energy_consumption
322,2,883200,420750000,1866000000,100,10,50,10,3,0,500000,1,0.9,18.382220420669434,398744666,805478155,774728608,48030799,1202197735,72661368,394300821,532045940,2844,7465202661,3477799356,2193,2193,2902,2902,2962,0,451,33225,32969,2107,2976,437,247,257,256,41,245,4475439232,3528,512,3977,33483
323,2,1420800,675750000,800000000,500,60,50,80,3,1,950000,1,0.9,18.36866217246418,389505575,827424473,783965710,42798740,1141652432,57520249,385313261,519558054,3319,10955714149,3456091079,2348,2348,4180,4180,4246,41,468,32050,31818,2848,3231,524,223,233,232,40,221,6585788736,3900,464,5371,34413
324,3,1804800,675750000,408000000,500,100,5,80,0,0,500000,0,0.5,20.689348672317713,474654029,912231007,855716265,50399710,1357645360,71761267,480067404,574840778,3722,19740870014,3905509537,4121,4121,6336,6336,6424,0,517,37631,37327,3604,4532,469,295,305,304,59,293,11177615232,4414,608,5377,53600
325,2,1420800,420750000,1065600000,500,100,50,80,0,0,950000,1,0.5,15.641005195187061,357559560,809381801,782074604,47875457,1224012191,71763298,359611014,520172464,3259,9552703277,3490086808,2777,2777,3198,3198,3255,0,414,33359,33103,2251,3358,351,247,257,256,37,245,5276244480,3755,512,4344,38675
326,4,499200,1198500000,800000000,0,60,5,10,0,1,500000,0,0.9,15.449415634211103,359875566,770452151,730487178,40851853,1105101080,54852079,364408661,496492667,2556,10936820267,3310265372,1700,1700,3529,3529,3575,41,463,29139,28943,3112,1505,358,187,197,196,31,185,5760193376,3682,392,4160,33327
327,3,1036800,675750000,1331200000,100,100,5,10,0,1,500000,0,0.5,12.424020178025302,344839067,751176312,703491429,40691280,1100220528,57421796,340197330,489258319,2665,7909878843,3237746836,1697,1697,2754,2754,2794,41,328,28230,28046,2314,1566,298,175,185,184,34,173,4268073696,3082,368,4222,30594
328,3,1958400,216750000,665600000,0,10,50,80,3,1,500000,1,-1.0,27.865012860058076,509683488,953564298,889054949,53475927,1363388547,81665428,494214853,607198610,4145,16228283264,4124183155,3107,3107,5511,5511,5590,41,406,41523,41159,3895,3668,566,355,365,364,79,353,8787159648,5492,728,6938,58332
329,3,576000,905250000,2133000000,100,100,50,10,3,0,950000,1,0.5,9.70142299946283,318478973,723752730,690402590,38632237,987869389,53768183,319858070,455434390,1604,6250279126,3006632819,1311,1311,1970,1970,1988,0,248,26773,26613,1456,1269,238,151,161,160,13,149,3556070272,1935,320,2369,26766
330,2,729600,522750000,408000000,0,60,5,80,3,0,950000,0,0.9,22.863700784677093,499443267,969969832,909365132,55480284,1433909227,84604574,505420206,634974784,5448,21020186899,4288204300,4964,4964,6760,6760,6884,0,893,42084,41720,5240,4895,581,355,365,364,87,353,11748777280,6280,728,6908,56500
331,2,1036800,1032750000,665600000,500,100,50,10,0,0,950000,0,-1.0,19.969776624110896,377353532,803747563,772828759,42288431,1199662487,60508874,379978661,539130172,2673,11460689519,3570530330,2288,2288,4101,4101,4170,0,567,32943,32699,2819,2800,537,235,245,244,54,233,6762255072,3365,488,3913,35780
332,3,422400,828750000,408000000,0,60,5,80,3,0,950000,0,0.9,21.975329956065647,461694408,894920464,858871065,55710830,1375234985,73364050,463649998,600643353,4382,20185532510,4038943989,4142,4142,6025,6025,6119,0,893,38477,38161,5252,3913,614,307,317,316,69,305,11292255264,5199,632,5650,52082
333,2,1881600,675750000,665600000,100,100,50,80,0,1,950000,0,0.5,15.860759742761825,397724299,839447496,780750064,43296260,1186690535,56000109,399114926,531796863,3640,12573514278,3534311270,2709,2709,4207,4207,4272,41,393,31940,31708,2934,2405,354,223,233,232,43,221,6867753024,4297,464,5495,38976
334,3,1190400,828750000,1065600000,100,60,50,10,0,0,500000,0,0.5,15.29953454379457,346243228,744480286,736779344,37791978,1135432473,61052473,328004336,481312018,1828,8096856474,3206563628,1481,1481,2665,2665,2706,0,303,29427,29231,1880,1673,203,187,197,196,34,185,4593185536,2156,392,2710,31509
335,1,1881600,1198500000,204000000,0,100,5,80,0,1,500000,0,0.5,43.15632193436145,721117188,1257122160,1182812428,79496058,2159037805,113854508,716767759,828030377,10415,62003493597,5699369485,11723,11723,20369,20369,20598,41,2014,57386,56836,11848,7169,1912,541,551,550,185,539,35785510208,13086,1100,13728,105381
336,1,652800,1198500000,1331200000,500,60,50,10,0,1,500000,0,0.5,18.78219166896936,385650798,802860754,783013311,48072265,1182479968,71036473,379752642,511428246,3480,8779373826,3340234604,1793,1793,3320,3320,3379,42,586,31557,31325,2766,2428,452,223,233,232,39,221,5017683072,4838,464,4815,30439
337,2,2035200,114750000,800000000,100,10,5,10,0,0,950000,1,0.5,45.97537564050501,672965466,1207272320,1209354091,72050667,1846726512,115351654,656478622,800100007,15725,18020066425,5318519812,14552,14552,6408,6408,6526,0,700,54446,53890,4300,15377,683,547,557,556,99,545,10122535712,16879,1112,18248,82833
338,3,652800,675750000,2133000000,500,60,50,80,0,1,950000,0,0.9,11.202309201420661,327468869,719234389,693537471,39263026,1014673227,50853349,324481127,468015418,2464,6449591604,3060595109,1360,1360,2137,2137,2164,42,295,27224,27052,2031,1531,307,163,173,172,18,161,3461497184,2813,344,3934,27983
339,3,2265600,1377000000,1866000000,0,60,5,10,0,1,500000,1,0.9,11.416642390831734,307658691,707774299,663707524,35351962,997983320,47558257,320695738,456250369,1901,6559185756,2946529522,1030,1030,1992,1992,2013,42,207,24663,24527,1635,928,172,127,137,136,12,125,3376963168,2951,272,3251,23872
340,3,2188800,1032750000,800000000,100,60,50,10,3,0,500000,1,0.9,14.497994650982383,365823724,761233101,716374605,40226224,1079921707,55657907,372681804,480846805,1770,9991259694,3196758755,1776,1776,3004,3004,3047,0,332,29261,29065,1857,1431,363,187,197,196,36,185,5228320608,2320,392,2844,35622
341,2,1190400,318750000,1600000000,100,100,5,10,3,1,950000,1,0.5,18.779783759076746,425032503,879061125,843140329,52810182,1222245553,75827028,407266165,566573062,5216,8967108466,3685423271,3729,3729,3171,3171,3229,42,464,34595,34315,2873,4130,431,271,281,280,42,269,5020665376,6488,560,6914,38053
342,3,2265600,1198500000,665600000,0,100,50,80,0,1,950000,1,0.5,13.531479510389051,379072487,801973811,749175334,42068513,1166967919,60775919,377040536,503799975,2854,12351026424,3384403734,2039,2039,3873,3873,3930,41,354,30424,30216,2614,1756,311,199,209,208,31,197,6481886112,3893,416,4800,37294
343,3,192000,216750000,665600000,0,100,5,80,3,0,950000,1,-1.0,28.071537164529616,548030061,1023135094,1002389002,57144195,1585965454,89167323,546662441,670494124,9212,16904979120,4397146817,8352,8352,5277,5277,5370,0,782,44267,43867,4994,9589,582,391,401,400,71,389,9595617664,10210,800,10925,59535
344,3,1574400,828750000,408000000,0,60,50,10,3,1,950000,0,0.5,17.818621197182672,436477902,888433414,844272125,51934121,1335984682,81860175,443977403,578435207,4116,21093665442,3930084818,3871,3871,6833,6833,6922,42,618,36911,36619,4753,3435,640,283,293,292,59,281,11656382464,4949,584,6718,53755
345,4,268800,114750000,1331200000,100,10,50,10,3,0,500000,0,0.5,44.895266815717235,608602195,1088671636,1050425355,81004763,1605975880,120754237,601731086,723429211,5147,13866156741,4777953764,3923,3923,4553,4553,4633,0,745,52652,52120,4301,4497,904,523,533,532,72,521,7456729952,6389,1064,7335,72634
346,2,1344000,114750000,1866000000,100,100,5,10,0,0,950000,0,-1.0,37.48622349715627,636964949,1156461439,1126967906,71429061,1661921892,111340566,628473522,768892903,12630,11803279392,4984887334,11043,11043,4325,4325,4427,0,695,51704,51184,3564,13036,636,511,521,520,64,509,7017703520,13632,1040,14752,70160
347,2,2265600,905250000,800000000,100,10,5,10,3,0,950000,1,-1.0,13.290468657956495,358088534,769242072,724527807,39039576,1083882507,52999989,355109351,489697927,2165,9979199153,3253995659,1956,1956,2824,2824,2860,0,342,29251,29055,1848,1726,280,187,197,196,27,185,5292949472,2504,392,3063,35775
348,3,422400,216750000,665600000,100,60,5,80,0,1,950000,1,0.9,30.13595487379635,575383751,1065444374,1031772978,72449917,1628668809,118404590,562703935,707001458,10548,17698874448,4635047291,8795,8795,6299,6299,6420,41,887,45285,44873,5888,9307,682,403,413,412,74,401,10234588064,11611,824,13163,61517
349,2,1728000,675750000,2133000000,0,10,5,10,0,1,950000,0,0.5,11.900337468240192,347531822,732301067,711171168,44816054,1065338941,66963724,330893577,474286964,2432,6653489770,3081757374,1390,1390,2213,2213,2249,41,268,27111,26939,1723,1843,238,163,173,172,16,161,3580155360,3405,344,3988,27381
350,3,268800,1338750000,204000000,0,10,50,80,3,0,500000,1,0.9,38.175013617475614,676164680,1210263759,1139729200,74826368,2207457056,101215923,697715684,798689047,7639,58046383221,5477199284,9563,9563,16364,16364,16559,0,1776,57322,56766,13733,6865,1347,547,557,556,157,545,31813775936,9135,1112,10278,104914
351,2,883200,624750000,1065600000,500,60,5,80,3,1,950000,0,0.9,18.462546346376065,411953982,845293914,799999237,46340092,1213511474,69212618,406699239,536841093,3830,10646824987,3557073034,2431,2431,3623,3623,3689,41,464,33254,32998,3159,2838,363,247,257,256,45,245,5729558432,5173,512,5512,35173
352,2,1190400,828750000,665600000,0,100,5,80,3,1,500000,0,0.9,14.784859657172243,388861712,822948768,774310995,44120484,1190566715,62245616,383543468,524734791,3575,12388870667,3546103619,2475,2475,4274,4274,4338,41,488,31976,31744,3280,2478,390,223,233,232,39,221,7044558368,4728,464,5312,36855
353,3,268800,1377000000,1600000000,100,60,50,80,3,1,500000,1,0.5,12.317495129812094,338095486,735076239,701756336,39917968,1050303132,49215777,330334321,474198965,2604,7427667917,3090810146,1376,1376,2327,2327,2353,42,308,26435,26275,2245,1550,225,151,161,160,13,149,4055988096,3009,320,3832,25549
354,4,115200,114750000,1866000000,500,60,5,80,0,0,500000,1,0.5,43.5411101582962,578500209,1055722455,1034596314,77649712,1738977771,121806215,551479353,712694823,5580,14990605595,4782182908,4293,4293,4774,4774,4866,0,809,52680,52160,4426,4438,1040,511,521,520,69,509,7771762624,6947,1040,7962,72754
355,3,2265600,828750000,1600000000,500,60,50,80,3,0,500000,0,0.9,10.19292740056053,329852269,718462983,688373883,37907254,1022953268,50180679,324330285,461914430,1742,6796936065,2997063749,1524,1524,2092,2092,2120,0,250,27335,27163,1154,1389,220,163,173,172,23,161,3564916032,2066,344,2565,29362
356,2,1420800,905250000,1065600000,500,100,5,80,0,1,500000,0,0.5,12.320559951758927,346075845,753530711,730414466,42975790,1076591941,53097085,340293211,487788539,2759,8775851238,3251388753,1766,1766,2872,2872,2912,41,296,28349,28165,2251,2135,241,175,185,184,25,173,4932125984,3888,368,4480,30290
357,3,576000,1236750000,1866000000,0,10,50,80,0,0,500000,1,0.9,11.624752515027103,307986644,703708685,639899706,40057705,987255780,56331028,322180097,457136164,1263,6207519419,2969730143,1033,1033,1911,1911,1934,0,265,25694,25546,1445,1070,220,139,149,148,25,137,3232547616,1585,296,1897,24938
358,2,883200,1377000000,1065600000,0,60,50,80,0,0,500000,1,-1.0,15.609065492959175,355681523,761844556,737212225,41537947,1162370981,57712029,339900292,486121439,1942,8609711613,3239058569,1600,1600,2713,2713,2757,0,394,29938,29730,2054,1803,276,199,209,208,35,197,4794137824,2329,416,2732,30892
359,2,729600,522750000,1331200000,0,100,50,10,0,1,500000,1,0.5,18.419675230452224,420509357,841187885,796542871,52464730,1211673027,67032739,410534490,533688446,4100,9360757843,3579702009,2459,2459,3459,3459,3515,41,542,33903,33647,2994,2486,534,247,257,256,27,245,5507422784,5519,512,5927,34399
360,3,883200,1338750000,2133000000,0,100,5,10,0,1,500000,0,0.9,9.8329317843115,335232117,741024703,683009506,40548623,1014928684,52028908,343688641,477268722,2162,6689343844,3139931366,1079,1079,2289,2289,2316,41,268,26507,26347,2005,1141,195,151,161,160,13,149,3683043264,3325,320,3670,25086
361,3,1267200,216750000,665600000,500,100,5,10,0,1,950000,0,-1.0,31.164473100183148,510190845,964895432,949090367,61767583,1427995579,90033789,508535066,628911095,5862,16583699820,4266694242,4673,4673,5530,5530,5621,41,641,42063,41687,4795,4138,682,367,377,376,67,365,8880266816,7186,752,8433,58176
362,2,115200,1236750000,408000000,100,10,5,80,0,0,950000,0,-1.0,26.612322759545883,477910190,942190978,884630835,58362048,1560486036,76779970,481228395,606547390,5010,23632932593,4063036695,4877,4877,7024,7024,7221,0,867,39208,38880,5746,4469,492,319,329,328,89,317,13749218816,5679,656,5938,58449
363,4,2112000,420750000,1600000000,0,100,50,80,0,1,950000,0,0.5,16.323156968076212,371112617,791304769,739224629,48123419,1100218953,63567471,374509367,520638919,2669,8202357355,3366630383,1589,1589,2772,2772,2803,41,301,30731,30511,2113,1465,335,211,221,220,23,209,4384546624,3906,440,4596,36061
364,3,268800,216750000,1600000000,100,10,5,10,0,0,500000,0,0.9,20.155980734351367,424285097,862333720,823775025,61713332,1301234794,93578248,422271960,572483059,3671,10058955150,3824422630,2909,2909,3176,3176,3227,0,565,37983,37655,2841,3021,570,319,329,328,46,317,5288593408,4444,656,4953,47805
365,3,1881600,624750000,1331200000,100,100,50,80,0,1,500000,0,0.9,14.785836062974258,369884539,793059005,768156102,46846890,1146408242,57860707,382654409,507555592,3150,8590031568,3371029861,1934,1934,2988,2988,3027,41,290,30152,29944,2285,1980,283,199,209,208,27,197,4756692768,4339,416,4939,33944
366,2,115200,1198500000,800000000,100,100,50,80,3,0,950000,0,0.5,14.869520878225297,353040338,763351935,748201204,41782640,1248261758,58412856,344982323,493149721,2853,11568625346,3285939622,2263,2263,3272,3272,3354,0,482,30362,30154,2846,2447,314,199,209,208,42,197,6224507168,3255,416,3383,36072
367,2,345600,1032750000,1065600000,0,60,5,80,0,0,500000,0,-1.0,12.627976699187167,344967993,738820863,721699616,45373006,1125910921,60495873,339676382,479964151,2347,8826578358,3227325799,1905,1905,2625,2625,2662,0,428,28959,28763,2130,2064,251,187,197,196,29,185,4830340160,2645,392,2901,31205
368,3,729600,318750000,2133000000,500,60,50,80,3,0,950000,0,-1.0,20.650924308593435,394315566,789537229,766576859,43698020,1136372042,70200488,386766442,503746420,2332,7443391459,3358014633,1775,1775,2522,2522,2561,0,386,32087,31843,1942,2353,416,235,245,244,31,233,3914281792,2856,488,3333,36822
369,2,2265600,1032750000,800000000,100,60,50,10,3,1,500000,0,0.5,15.912402539229769,363591607,777071817,731414785,43928529,1136373603,62606052,365835467,502202724,2929,11201333024,3354670339,2018,2018,3635,3635,3691,41,429,30073,29865,2292,1520,463,199,209,208,42,197,6006552992,4206,416,4711,34552
370,2,1881600,318750000,1600000000,500,100,5,80,0,0,950000,0,0.9,22.025228865707025,397691256,817375568,779205895,51579545,1133636799,75835249,394983830,538916182,2953,8080833607,3536855790,2390,2390,2837,2837,2884,0,398,34126,33858,1722,3079,470,259,269,268,45,257,4579964256,3649,536,4281,37446
371,3,960000,1198500000,1331200000,500,60,5,80,3,1,950000,0,0.9,13.181842179309882,337597165,712830014,694209567,43938785,1063313753,56622432,340045027,495265645,2369,7833199844,3244085403,1309,1309,2766,2766,2793,41,385,27675,27503,2398,1454,273,163,173,172,22,161,4339304000,2773,344,3937,27083
372,1,1267200,624750000,408000000,500,100,5,80,3,0,950000,0,0.9,24.964211977679227,483794932,930983559,858557498,52307600,1347088548,76684566,493493932,606074795,4673,19535770067,4127415594,4422,4422,6793,6793,6899,0,968,39448,39120,4216,4864,822,319,329,328,65,317,11827887232,5520,656,6244,51478
373,2,2265600,1236750000,204000000,0,10,50,10,0,0,950000,0,0.5,44.15721141003891,686526116,1213888887,1149657490,69923286,2053582278,94693492,680314604,790491210,8186,57069351440,5411185667,10387,10387,16551,16551,16748,0,1336,56380,55848,9046,6759,1129,523,533,532,171,521,30534720800,9655,1064,11333,112660
374,3,1036800,318750000,800000000,500,10,50,80,3,0,950000,0,0.5,18.960795405571133,455272689,914784581,841425946,50092342,1285878552,73986057,459184251,583232720,4843,12144863269,3875087540,4196,4196,4480,4480,4560,0,503,37206,36902,3346,4586,386,295,305,304,49,293,7096073248,5487,608,6269,47057
375,4,1728000,1198500000,1331200000,0,100,50,80,0,1,950000,1,0.9,12.084118473998757,319315585,723290718,662287125,41242780,1003317073,59035833,323899967,467371823,1999,7519489162,3140745817,1214,1214,2529,2529,2556,42,204,26500,26340,1988,1367,234,151,161,160,23,149,4092964704,2978,320,3614,27536
376,1,2112000,216750000,204000000,100,100,50,10,3,0,950000,1,-1.0,44.85206630378152,817109536,1422710470,1326947462,89316436,2421736930,125441431,830021095,926110834,13403,68356011291,6285723048,16303,16303,19912,19912,20176,0,2072,65130,64466,10582,11692,2330,655,665,664,224,653,37902987232,15645,1328,17311,126395
377,3,192000,1236750000,204000000,0,60,50,80,3,0,500000,1,0.5,35.903028049231914,693764644,1207567348,1143446491,71733251,2205840617,98245467,697484445,810416201,7904,59913971553,5530689435,10072,10072,16824,16824,17024,0,1754,57450,56894,13984,5974,1586,547,557,556,177,545,32018617792,9505,1112,10542,105979
378,2,345600,216750000,408000000,500,100,50,10,3,0,500000,0,-1.0,31.420576554842846,639425585,1153393640,1097693446,69320525,1743175942,102450407,627948615,744987516,9858,25825104122,4974119267,9305,9305,9074,9074,9224,0,1380,51396,50900,7931,12549,1499,487,497,496,94,485,15625223328,11232,992,12034,71725
379,2,422400,318750000,2133000000,500,60,50,80,3,0,500000,1,-1.0,27.295957886434852,455038029,872129070,860381897,55231507,1314861180,88186164,447637240,569001667,3754,8811081888,3794878840,2634,2634,3358,3358,3422,0,553,38522,38194,2891,3714,530,319,329,328,50,317,5207224960,4619,656,5377,39877
380,3,499200,216750000,1600000000,100,10,5,80,0,0,950000,0,0.5,26.5391381667662,475407787,943908805,922088253,67792935,1444682614,95467880,448489238,613161222,6792,10260172606,4084436031,5801,5801,3595,3595,3665,0,558,41228,40864,3117,6342,449,355,365,364,46,353,6035072352,7509,728,8349,49159
381,3,2112000,1198500000,800000000,0,100,5,10,3,0,950000,1,-1.0,15.619552163495905,335783631,733088554,706763518,40839009,1071767023,50972610,324056124,469698910,1751,9483891539,3163053396,1761,1761,2868,2868,2911,0,300,28285,28101,1700,1479,269,175,185,184,39,173,5026209152,2074,368,2666,32562
382,2,499200,1198500000,1600000000,0,60,50,80,0,0,500000,1,-1.0,14.925972928911024,368175835,739998081,716658914,42209001,1121128021,59694370,361332788,481382702,1779,6955054675,3074914136,1345,1345,2257,2257,2289,0,316,28133,27949,1746,1638,234,175,185,184,25,173,3973484992,2203,368,2358,28143
383,2,1574400,114750000,665600000,100,60,50,10,3,1,950000,0,0.5,43.83138101715556,703224200,1208896254,1165795561,77378398,1780587937,127440236,675642894,778260689,9260,20605288992,5198353857,7323,7323,8025,8025,8179,42,1010,57274,56694,5230,8979,1307,571,581,580,123,569,12475050464,11288,1160,13061,79789
384,3,1036800,216750000,1065600000,100,60,5,10,0,1,950000,0,0.5,30.47727554352657,502411147,971868003,941800201,59895751,1435984893,97103568,497059316,643461537,7860,12881456360,4237051380,6203,6203,4435,4435,4507,42,522,41229,40865,4178,6720,498,355,365,364,64,353,7294553824,9395,728,10199,52530
385,3,422400,624750000,665600000,0,100,50,10,0,1,500000,1,-1.0,18.296978758833433,417473648,852265358,813627144,50263527,1238133465,67577435,410079611,553154254,3970,13245926067,3689532548,2965,2965,4898,4898,4955,41,565,33530,33274,3926,3260,409,247,257,256,53,245,7591102752,5265,512,5713,40360
386,3,1651200,905250000,665600000,0,60,5,10,3,0,500000,1,0.5,14.838407176675979,390078038,784506616,745272591,42052634,1148155181,55420906,387031318,497187161,2257,11102638923,3341211423,2081,2081,3434,3434,3488,0,352,31078,30858,2373,2308,293,211,221,220,39,209,6195698240,2687,440,3258,36694
387,3,268800,318750000,1331200000,0,100,50,80,0,1,950000,0,0.5,21.52047329593813,452354965,902095814,861269296,54366671,1317700703,84442184,431350249,575231689,6142,10556822275,3809779088,4704,4704,3484,3484,3534,41,513,36040,35748,3495,4739,407,283,293,292,33,281,5934409664,7652,584,8122,41717
388,3,2035200,318750000,1866000000,100,100,50,80,3,0,500000,1,0.9,15.35749647264141,393584745,790782287,760977594,51123192,1132776702,75987148,388878938,529648863,2784,7695002604,3464087091,2266,2266,2447,2447,2485,0,326,33069,32813,1664,2428,298,247,257,256,31,245,4124889504,3219,512,3791,38041
389,1,2265600,624750000,1600000000,0,60,5,10,0,0,500000,0,-1.0,12.129589219661312,338455934,722701584,692600434,39012911,1006934346,53086378,332395562,475164927,2024,7028107199,3126567136,1718,1718,2111,2111,2142,0,351,27945,27761,1157,1909,386,175,185,184,28,173,3623719488,2518,368,2732,29973
390,1,345600,1032750000,408000000,0,100,50,10,0,1,950000,0,-1.0,25.51898828310128,535105200,992619299,944892669,59889365,1556708429,78393480,535083965,645350200,5942,23121724020,4365683252,4608,4608,8021,8021,8150,41,1156,42404,42028,6636,5276,814,367,377,376,80,365,13873068256,7667,752,7718,54664
391,3,1958400,420750000,1065600000,100,60,50,10,0,0,500000,1,-1.0,18.218312956990964,360085917,801657848,787183315,44052152,1185181681,64170221,339641903,522158258,2814,9384908397,3451987858,2548,2548,2971,2971,3013,0,324,32277,32033,1914,2504,297,235,245,244,34,233,5102249024,3278,488,3899,39275
392,3,2035200,420750000,1866000000,500,60,50,80,0,0,500000,0,-1.0,16.748077617867274,356441990,713333762,712193105,46804394,1070093497,67884315,352740660,482877234,1464,6952404755,3252865293,1217,1217,2081,2081,2104,0,259,29533,29325,1379,1339,301,199,209,208,18,197,3593836960,1843,416,2392,33321
393,3,1190400,216750000,1331200000,0,100,5,10,0,1,500000,0,-1.0,26.03000835385372,493252430,950036351,937054124,70073313,1393026219,101896704,486095055,626104472,7759,10812148144,4077764567,6260,6260,3892,3892,3945,41,554,39131,38791,3448,7085,428,331,341,340,48,329,6433718496,8411,680,9807,48875
394,4,1958400,522750000,408000000,100,10,50,10,3,0,500000,1,-1.0,23.644437084272283,424331801,876361548,826292629,45074857,1342310028,66872882,425056281,578528186,2946,19518597006,3909882600,3376,3376,5921,5921,5995,0,405,37767,37463,3656,2338,490,295,305,304,63,293,10743066304,3655,608,4778,54059
395,3,1190400,1198500000,665600000,500,60,5,80,3,0,500000,0,0.5,14.39888044076286,380629425,794616473,749714004,41503184,1190804887,56428392,386307426,500983687,2223,11550516598,3355414632,2093,2093,3683,3683,3730,0,428,31220,31000,2696,2140,326,211,221,220,37,209,6502176672,2666,440,3315,35467
396,1,1267200,420750000,1600000000,100,100,50,80,0,1,950000,0,0.5,19.99909099829516,396989786,836086887,790653899,48357347,1182790445,62483653,402316349,533393794,4401,8193492207,3457770041,2865,2865,3225,3225,3282,41,516,32541,32297,2506,3263,454,235,245,244,27,233,4943198464,5698,488,6148,33640
397,3,1728000,1198500000,665600000,0,100,50,80,0,0,950000,1,-1.0,16.86926241648811,374180399,758417163,719791092,40599109,1105256431,56338072,367638982,479509385,1667,10724233853,3306318201,1662,1662,3476,3476,3516,0,330,30237,30029,2217,1732,312,199,209,208,32,197,5789606720,2196,416,2703,36073
398,3,1804800,522750000,204000000,0,10,5,10,3,1,950000,1,0.5,47.43654108975523,735770988,1247294807,1181101806,75209213,2132739665,103338226,720728474,809403145,8516,59669300659,5564663228,11059,11059,18838,18838,19029,41,1261,57714,57158,11217,10095,1081,547,557,556,169,545,34408668896,10530,1112,12937,109661
399,1,499200,905250000,665600000,100,100,5,10,0,1,500000,0,0.5,18.151004988575554,429434877,848189701,829391807,55208204,1298204210,77150910,413866624,559449418,4797,13628748479,3758716761,3047,3047,5006,5006,5097,41,877,35212,34932,4247,3845,617,271,281,280,60,269,8150218624,6300,560,6186,41111
400,3,1036800,828750000,1866000000,0,10,50,10,0,0,950000,0,-1.0,13.385001602205012,354635470,728271213,730353512,37840150,1050092166,50329441,338013160,463314938,1915,6586106733,3143435722,1497,1497,2081,2081,2114,0,285,28153,27969,1705,1751,239,175,185,184,25,173,3576831488,2257,368,2590,28148
401,2,192000,420750000,204000000,100,60,5,10,0,1,500000,0,0.5,52.56672396836698,847176991,1435041326,1361023510,97179341,2575513893,130255018,844459759,956922967,15643,70859489958,6481246481,16598,16598,21579,21579,21839,42,2507,66331,65655,18080,14201,1424,667,677,676,187,665,40772045632,17576,1352,18733,124265
402,4,192000,1338750000,408000000,100,100,5,80,3,0,500000,0,0.9,18.478300702510705,444573434,857462791,829988629,49628868,1423870059,67003111,425446279,551005493,2973,18861353947,3759363078,2970,2970,5860,5860,5942,0,637,36040,35760,4773,2436,619,271,281,280,60,269,10274335008,3695,560,4337,49772
403,2,2188800,1377000000,2133000000,500,60,5,10,0,0,500000,0,0.9,10.05880397577987,300015534,688716876,670472202,39441888,1018089680,54834596,293531215,434967117,1243,5808045810,2899414006,1015,1015,1818,1818,1844,0,222,25579,25431,1063,1063,245,139,149,148,18,137,3078475360,1764,296,1967,24778
404,3,1113600,318750000,2133000000,100,10,50,80,0,1,950000,0,0.9,17.4351849767327,413577775,825102626,813765257,52198850,1197620442,76957683,390901870,553009005,4503,8140581867,3642094223,2855,2855,2718,2718,2758,42,430,33840,33572,2665,3352,357,259,269,268,32,257,4534335904,5818,536,6202,38497
405,3,2035200,522750000,1065600000,0,100,50,80,0,0,500000,0,-1.0,14.282106698475545,359053662,764881301,720204855,42953024,1062258455,62669696,374317500,500249499,2048,9292255867,3362056068,1848,1848,3034,3034,3087,0,287,30837,30617,2043,1449,378,211,221,220,42,209,4892219808,2588,440,3073,37443
406,3,1190400,1198500000,2133000000,500,60,5,80,0,0,950000,0,0.5,10.062516495022132,332673304,713368876,679387497,40319921,1062568231,56244718,326586219,455779287,1516,6266802973,2938704213,1075,1075,2007,2007,2037,0,252,27358,27186,1452,1392,196,163,173,172,20,161,3404309024,1843,344,2220,25852
407,2,576000,624750000,1331200000,0,10,5,10,3,1,950000,0,0.9,14.487421372465862,392831571,807112439,782007216,50489288,1186480292,68614046,391273351,528363391,3795,9308635267,3515717424,2344,2344,3213,3213,3264,42,534,31739,31507,2958,2153,525,223,233,232,28,221,5194835264,5346,464,5537,31967
408,3,2188800,675750000,1065600000,100,100,5,10,0,0,950000,0,0.9,14.976379454617755,366122947,749749258,725642063,44196859,1080254996,57134623,360749445,479983032,1724,8818771817,3234310723,1549,1549,2717,2717,2750,0,320,29899,29691,1579,1779,279,199,209,208,31,197,4681355712,2091,416,2727,33793
409,3,345600,1377000000,800000000,0,10,5,80,3,1,950000,0,-1.0,13.598203248485644,377757794,801810520,750482715,40274355,1157893432,55747590,363117183,521132683,2963,10985055246,3434404013,1866,1866,3628,3628,3682,41,464,30421,30213,3297,2152,339,199,209,208,33,197,6178980992,4324,416,4695,33626
410,3,192000,114750000,665600000,0,100,50,10,3,1,950000,1,0.5,41.435225365613924,771484488,1347618734,1299195672,81966949,2058481857,118660583,772157801,888057246,17578,24489565882,5848084997,15655,15655,9027,9027,9181,41,1096,58622,58018,8054,16416,879,595,605,604,115,593,14040776960,19794,1208,21087,89084
411,3,1267200,1236750000,800000000,500,100,50,10,0,0,950000,1,0.5,15.266779331196359,356056414,751931301,711696994,41777931,1093895883,57144755,354781417,476426815,2027,9582300802,3218037732,1774,1774,3023,3023,3080,0,347,29316,29120,2107,1856,234,187,197,196,32,185,5374450112,2337,392,2871,32269
